"JournalKey","PreparerKey","Source","Date"
6064,3618,"Source 2","2018-06-08T05:00:00.000Z"
6065,10732,"Source 2","2018-03-18T05:00:00.000Z"
6066,10188,"Source 1","2020-08-19T05:00:00.000Z"
6067,9508,"Source 1","2020-10-12T05:00:00.000Z"
6068,10944,"Source 3","2019-07-11T05:00:00.000Z"
6069,6523,"Source 3","2020-07-26T05:00:00.000Z"
6070,9128,"Source 3","2019-12-14T05:00:00.000Z"
6071,11617,"Source 5","2020-02-28T05:00:00.000Z"
6072,8089,"Source 4","2018-03-28T05:00:00.000Z"
6073,10982,"Source 3","2018-09-01T05:00:00.000Z"
6074,4347,"Source 3","2019-07-15T05:00:00.000Z"
6075,6142,"Source 5","2019-04-08T05:00:00.000Z"
6076,11541,"Source 2","2020-07-15T05:00:00.000Z"
6077,4432,"Source 2","2018-03-14T05:00:00.000Z"
6078,5109,"Source 1","2020-09-09T05:00:00.000Z"
6079,9882,"Source 5","2018-05-23T05:00:00.000Z"
6080,582,"Source 4","2019-12-22T05:00:00.000Z"
6081,3985,"Source 4","2018-06-29T05:00:00.000Z"
6082,1623,"Source 2","2019-11-02T05:00:00.000Z"
6083,9833,"Source 2","2020-08-04T05:00:00.000Z"
6084,7910,"Source 4","2018-10-26T05:00:00.000Z"
6085,4523,"Source 4","2018-10-20T05:00:00.000Z"
6086,6111,"Source 1","2019-02-17T05:00:00.000Z"
6087,7863,"Source 5","2019-05-01T05:00:00.000Z"
6088,3580,"Source 4","2018-02-02T05:00:00.000Z"
6089,9557,"Source 5","2019-08-22T05:00:00.000Z"
6090,9186,"Source 3","2018-06-10T05:00:00.000Z"
6091,6541,"Source 2","2018-08-19T05:00:00.000Z"
6092,11861,"Source 5","2020-08-22T05:00:00.000Z"
6093,11990,"Source 3","2020-11-02T05:00:00.000Z"
6094,2417,"Source 3","2020-07-02T05:00:00.000Z"
6095,9235,"Source 1","2018-05-07T05:00:00.000Z"
6096,7632,"Source 4","2018-04-23T05:00:00.000Z"
6097,5029,"Source 2","2018-05-31T05:00:00.000Z"
6098,9180,"Source 3","2019-05-17T05:00:00.000Z"
6099,8200,"Source 1","2020-02-26T05:00:00.000Z"
6100,6817,"Source 3","2020-12-30T05:00:00.000Z"
6101,9869,"Source 1","2019-06-09T05:00:00.000Z"
6102,4718,"Source 4","2019-03-11T05:00:00.000Z"
6103,6540,"Source 4","2019-08-05T05:00:00.000Z"
6104,4415,"Source 3","2019-08-01T05:00:00.000Z"
6105,8006,"Source 4","2020-10-27T05:00:00.000Z"
6106,6022,"Source 2","2019-12-07T05:00:00.000Z"
6107,11509,"Source 4","2019-10-21T05:00:00.000Z"
6108,4027,"Source 1","2019-11-23T05:00:00.000Z"
6109,7455,"Source 5","2020-01-29T05:00:00.000Z"
6110,5553,"Source 2","2018-09-04T05:00:00.000Z"
6111,6242,"Source 3","2020-01-27T05:00:00.000Z"
6112,9357,"Source 1","2020-05-29T05:00:00.000Z"
6113,10941,"Source 4","2018-12-31T05:00:00.000Z"
6114,2684,"Source 2","2019-05-19T05:00:00.000Z"
6115,7084,"Source 3","2019-03-18T05:00:00.000Z"
6116,10570,"Source 2","2018-04-20T05:00:00.000Z"
6117,8434,"Source 4","2019-03-20T05:00:00.000Z"
6118,8172,"Source 1","2020-11-18T05:00:00.000Z"
6119,3361,"Source 4","2019-12-21T05:00:00.000Z"
6120,4386,"Source 5","2018-10-16T05:00:00.000Z"
6121,6261,"Source 2","2019-01-31T05:00:00.000Z"
6122,1361,"Source 4","2020-07-25T05:00:00.000Z"
6123,6869,"Source 3","2019-08-14T05:00:00.000Z"
6124,1936,"Source 1","2019-03-16T05:00:00.000Z"
6125,9067,"Source 1","2018-05-03T05:00:00.000Z"
6126,1815,"Source 5","2018-05-30T05:00:00.000Z"
6127,9669,"Source 2","2019-11-07T05:00:00.000Z"
6128,7826,"Source 1","2020-09-04T05:00:00.000Z"
6129,11774,"Source 2","2018-04-08T05:00:00.000Z"
6130,9643,"Source 1","2019-04-14T05:00:00.000Z"
6131,1077,"Source 3","2018-07-23T05:00:00.000Z"
6132,9801,"Source 2","2020-06-30T05:00:00.000Z"
6133,5074,"Source 4","2019-03-29T05:00:00.000Z"
6134,11214,"Source 4","2020-11-19T05:00:00.000Z"
6135,8084,"Source 2","2019-12-20T05:00:00.000Z"
6136,11519,"Source 3","2020-01-03T05:00:00.000Z"
6137,2053,"Source 3","2018-03-19T05:00:00.000Z"
6138,6278,"Source 3","2019-03-21T05:00:00.000Z"
6139,6696,"Source 2","2018-10-15T05:00:00.000Z"
6140,7998,"Source 5","2019-11-25T05:00:00.000Z"
6141,8208,"Source 3","2018-08-30T05:00:00.000Z"
6142,2869,"Source 3","2018-05-05T05:00:00.000Z"
6143,8157,"Source 5","2020-04-17T05:00:00.000Z"
6144,984,"Source 1","2019-03-10T05:00:00.000Z"
6145,982,"Source 2","2020-07-23T05:00:00.000Z"
6146,7810,"Source 2","2019-07-09T05:00:00.000Z"
6147,8553,"Source 5","2020-08-27T05:00:00.000Z"
6148,6677,"Source 4","2018-02-21T05:00:00.000Z"
6149,9347,"Source 1","2018-05-29T05:00:00.000Z"
6150,3686,"Source 5","2018-04-23T05:00:00.000Z"
6151,4680,"Source 5","2019-11-28T05:00:00.000Z"
6152,11724,"Source 2","2020-02-24T05:00:00.000Z"
6153,8158,"Source 1","2018-05-30T05:00:00.000Z"
6154,9286,"Source 2","2018-12-01T05:00:00.000Z"
6155,1507,"Source 1","2018-11-26T05:00:00.000Z"
6156,6391,"Source 3","2020-10-30T05:00:00.000Z"
6157,9911,"Source 4","2020-12-05T05:00:00.000Z"
6158,8529,"Source 4","2018-02-25T05:00:00.000Z"
6159,9017,"Source 1","2018-03-26T05:00:00.000Z"
6160,106,"Source 1","2019-01-24T05:00:00.000Z"
6161,6392,"Source 2","2019-01-24T05:00:00.000Z"
6162,4131,"Source 1","2020-01-03T05:00:00.000Z"
6163,5165,"Source 5","2018-09-19T05:00:00.000Z"
6164,7279,"Source 1","2020-02-04T05:00:00.000Z"
6165,7370,"Source 1","2019-07-24T05:00:00.000Z"
6166,5699,"Source 3","2018-03-29T05:00:00.000Z"
6167,9199,"Source 5","2018-04-05T05:00:00.000Z"
6168,196,"Source 2","2020-06-14T05:00:00.000Z"
6169,1748,"Source 2","2019-05-22T05:00:00.000Z"
6170,10882,"Source 5","2018-02-19T05:00:00.000Z"
6171,5557,"Source 1","2020-08-20T05:00:00.000Z"
6172,5104,"Source 4","2020-03-05T05:00:00.000Z"
6173,11417,"Source 1","2020-10-21T05:00:00.000Z"
6174,5037,"Source 4","2018-11-17T05:00:00.000Z"
6175,4216,"Source 4","2018-07-01T05:00:00.000Z"
6176,3429,"Source 2","2019-12-23T05:00:00.000Z"
6177,4739,"Source 5","2018-01-20T05:00:00.000Z"
6178,4890,"Source 2","2018-11-11T05:00:00.000Z"
6179,1053,"Source 1","2020-06-06T05:00:00.000Z"
6180,9933,"Source 5","2019-08-12T05:00:00.000Z"
6181,10484,"Source 1","2020-04-29T05:00:00.000Z"
6182,1042,"Source 5","2020-02-18T05:00:00.000Z"
6183,11062,"Source 3","2019-11-07T05:00:00.000Z"
6184,3522,"Source 5","2020-10-18T05:00:00.000Z"
6185,3585,"Source 1","2020-08-26T05:00:00.000Z"
6186,3676,"Source 2","2018-11-28T05:00:00.000Z"
6187,2993,"Source 3","2019-11-29T05:00:00.000Z"
6188,2678,"Source 1","2020-12-13T05:00:00.000Z"
6189,4308,"Source 4","2018-11-19T05:00:00.000Z"
6190,2792,"Source 1","2018-08-06T05:00:00.000Z"
6191,10502,"Source 4","2020-10-30T05:00:00.000Z"
6192,8012,"Source 1","2018-01-26T05:00:00.000Z"
6193,10256,"Source 2","2018-08-12T05:00:00.000Z"
6194,3296,"Source 3","2020-07-07T05:00:00.000Z"
6195,9009,"Source 5","2019-08-21T05:00:00.000Z"
6196,4568,"Source 1","2019-06-19T05:00:00.000Z"
6197,7620,"Source 1","2020-05-12T05:00:00.000Z"
6198,8600,"Source 5","2020-03-28T05:00:00.000Z"
6199,5442,"Source 2","2018-12-21T05:00:00.000Z"
6200,4052,"Source 5","2020-06-11T05:00:00.000Z"
6201,11883,"Source 2","2019-02-25T05:00:00.000Z"
6202,3240,"Source 2","2020-10-15T05:00:00.000Z"
6203,2623,"Source 5","2020-11-24T05:00:00.000Z"
6204,3242,"Source 4","2020-09-19T05:00:00.000Z"
6205,33,"Source 5","2018-05-25T05:00:00.000Z"
6206,4434,"Source 2","2020-07-16T05:00:00.000Z"
6207,6951,"Source 3","2019-12-24T05:00:00.000Z"
6208,9179,"Source 4","2020-10-21T05:00:00.000Z"
6209,1061,"Source 5","2020-03-28T05:00:00.000Z"
6210,1699,"Source 1","2019-09-08T05:00:00.000Z"
6211,11788,"Source 5","2019-10-23T05:00:00.000Z"
6212,2137,"Source 2","2020-01-10T05:00:00.000Z"
6213,9421,"Source 5","2018-08-14T05:00:00.000Z"
6214,9153,"Source 5","2019-06-26T05:00:00.000Z"
6215,8239,"Source 3","2019-11-27T05:00:00.000Z"
6216,3443,"Source 5","2019-05-22T05:00:00.000Z"
6217,5843,"Source 5","2019-06-15T05:00:00.000Z"
6218,9255,"Source 5","2018-05-03T05:00:00.000Z"
6219,9464,"Source 2","2019-09-26T05:00:00.000Z"
6220,9090,"Source 2","2020-03-22T05:00:00.000Z"
6221,2749,"Source 1","2020-11-06T05:00:00.000Z"
6222,3658,"Source 4","2018-08-17T05:00:00.000Z"
6223,9598,"Source 3","2020-04-13T05:00:00.000Z"
6224,6269,"Source 3","2018-05-03T05:00:00.000Z"
6225,7849,"Source 1","2019-09-01T05:00:00.000Z"
6226,799,"Source 3","2018-01-18T05:00:00.000Z"
6227,11070,"Source 1","2018-04-04T05:00:00.000Z"
6228,8311,"Source 5","2018-04-24T05:00:00.000Z"
6229,7535,"Source 5","2020-02-04T05:00:00.000Z"
6230,11716,"Source 2","2018-10-03T05:00:00.000Z"
6231,7499,"Source 3","2018-05-05T05:00:00.000Z"
6232,4020,"Source 2","2020-06-07T05:00:00.000Z"
6233,2507,"Source 3","2019-08-11T05:00:00.000Z"
6234,6866,"Source 5","2019-10-28T05:00:00.000Z"
6235,3606,"Source 5","2019-01-08T05:00:00.000Z"
6236,2638,"Source 1","2020-04-25T05:00:00.000Z"
6237,7610,"Source 1","2018-04-06T05:00:00.000Z"
6238,2618,"Source 3","2020-09-04T05:00:00.000Z"
6239,9420,"Source 4","2018-05-28T05:00:00.000Z"
6240,8310,"Source 3","2020-06-23T05:00:00.000Z"
6241,7073,"Source 3","2019-03-29T05:00:00.000Z"
6242,1628,"Source 4","2020-11-07T05:00:00.000Z"
6243,3662,"Source 5","2020-08-18T05:00:00.000Z"
6244,759,"Source 3","2018-03-18T05:00:00.000Z"
6245,1192,"Source 5","2020-02-28T05:00:00.000Z"
6246,3495,"Source 5","2019-04-16T05:00:00.000Z"
6247,8751,"Source 2","2020-03-27T05:00:00.000Z"
6248,7798,"Source 3","2018-05-05T05:00:00.000Z"
6249,6571,"Source 2","2020-01-18T05:00:00.000Z"
6250,11824,"Source 5","2019-12-13T05:00:00.000Z"
6251,1795,"Source 1","2019-09-16T05:00:00.000Z"
6252,5100,"Source 3","2018-11-11T05:00:00.000Z"
6253,1543,"Source 4","2020-11-30T05:00:00.000Z"
6254,6541,"Source 4","2018-07-30T05:00:00.000Z"
6255,959,"Source 3","2020-09-27T05:00:00.000Z"
6256,2659,"Source 4","2018-02-24T05:00:00.000Z"
6257,5824,"Source 5","2018-08-09T05:00:00.000Z"
6258,6166,"Source 4","2020-04-15T05:00:00.000Z"
6259,4040,"Source 4","2018-07-18T05:00:00.000Z"
6260,8599,"Source 2","2018-05-15T05:00:00.000Z"
6261,8567,"Source 2","2020-03-15T05:00:00.000Z"
6262,7110,"Source 2","2018-08-03T05:00:00.000Z"
6263,1424,"Source 4","2019-04-08T05:00:00.000Z"
6264,3883,"Source 2","2018-03-03T05:00:00.000Z"
6265,4731,"Source 4","2019-06-30T05:00:00.000Z"
6266,6188,"Source 2","2019-08-17T05:00:00.000Z"
6267,1636,"Source 3","2020-10-25T05:00:00.000Z"
6268,7156,"Source 2","2018-11-23T05:00:00.000Z"
6269,5416,"Source 1","2020-11-27T05:00:00.000Z"
6270,8191,"Source 3","2018-12-15T05:00:00.000Z"
6271,6309,"Source 1","2019-09-09T05:00:00.000Z"
6272,6208,"Source 2","2019-01-09T05:00:00.000Z"
6273,5440,"Source 2","2018-06-07T05:00:00.000Z"
6274,8932,"Source 5","2019-06-24T05:00:00.000Z"
6275,11264,"Source 4","2018-09-05T05:00:00.000Z"
6276,7325,"Source 2","2020-05-14T05:00:00.000Z"
6277,11098,"Source 3","2018-04-21T05:00:00.000Z"
6278,7358,"Source 1","2019-04-29T05:00:00.000Z"
6279,4295,"Source 2","2019-12-27T05:00:00.000Z"
6280,10124,"Source 4","2020-02-17T05:00:00.000Z"
6281,5810,"Source 4","2020-03-10T05:00:00.000Z"
6282,4886,"Source 2","2020-04-18T05:00:00.000Z"
6283,7913,"Source 2","2018-03-30T05:00:00.000Z"
6284,7225,"Source 3","2020-11-01T05:00:00.000Z"
6285,2619,"Source 5","2020-08-14T05:00:00.000Z"
6286,806,"Source 1","2018-01-30T05:00:00.000Z"
6287,6939,"Source 1","2019-11-02T05:00:00.000Z"
6288,544,"Source 4","2019-03-11T05:00:00.000Z"
6289,9869,"Source 2","2018-03-22T05:00:00.000Z"
6290,11098,"Source 3","2018-11-24T05:00:00.000Z"
6291,4472,"Source 2","2020-11-09T05:00:00.000Z"
6292,7073,"Source 5","2018-03-17T05:00:00.000Z"
6293,5723,"Source 4","2020-11-05T05:00:00.000Z"
6294,1602,"Source 2","2019-03-13T05:00:00.000Z"
6295,10800,"Source 5","2018-07-27T05:00:00.000Z"
6296,10162,"Source 5","2020-05-03T05:00:00.000Z"
6297,9853,"Source 5","2020-05-02T05:00:00.000Z"
6298,11264,"Source 4","2019-11-10T05:00:00.000Z"
6299,2414,"Source 4","2019-08-15T05:00:00.000Z"
6300,5682,"Source 1","2020-02-15T05:00:00.000Z"
6301,8762,"Source 1","2020-03-22T05:00:00.000Z"
6302,1010,"Source 5","2019-05-22T05:00:00.000Z"
6303,3551,"Source 5","2019-01-03T05:00:00.000Z"
6304,7382,"Source 1","2018-04-14T05:00:00.000Z"
6305,7170,"Source 1","2019-05-28T05:00:00.000Z"
6306,3712,"Source 2","2020-08-21T05:00:00.000Z"
6307,1951,"Source 1","2018-05-15T05:00:00.000Z"
6308,8980,"Source 5","2020-12-24T05:00:00.000Z"
6309,6831,"Source 4","2019-08-24T05:00:00.000Z"
6310,8230,"Source 4","2020-04-23T05:00:00.000Z"
6311,8010,"Source 2","2019-10-16T05:00:00.000Z"
6312,1842,"Source 3","2018-11-07T05:00:00.000Z"
6313,5065,"Source 5","2019-03-04T05:00:00.000Z"
6314,4824,"Source 3","2019-12-06T05:00:00.000Z"
6315,11185,"Source 4","2019-05-20T05:00:00.000Z"
6316,5874,"Source 1","2019-01-13T05:00:00.000Z"
6317,11479,"Source 3","2018-11-28T05:00:00.000Z"
6318,10422,"Source 4","2019-06-06T05:00:00.000Z"
6319,2140,"Source 1","2020-01-29T05:00:00.000Z"
6320,5394,"Source 5","2019-03-09T05:00:00.000Z"
6321,10626,"Source 1","2018-07-14T05:00:00.000Z"
6322,10074,"Source 2","2018-10-08T05:00:00.000Z"
6323,1746,"Source 5","2019-12-12T05:00:00.000Z"
6324,3979,"Source 5","2020-12-15T05:00:00.000Z"
6325,8614,"Source 2","2019-06-21T05:00:00.000Z"
6326,4684,"Source 3","2019-09-11T05:00:00.000Z"
6327,4366,"Source 5","2018-12-05T05:00:00.000Z"
6328,10967,"Source 4","2019-12-10T05:00:00.000Z"
6329,2624,"Source 3","2019-06-27T05:00:00.000Z"
6330,7457,"Source 3","2018-06-13T05:00:00.000Z"
6331,8254,"Source 5","2019-10-01T05:00:00.000Z"
6332,1847,"Source 5","2019-01-06T05:00:00.000Z"
6333,7567,"Source 5","2018-03-23T05:00:00.000Z"
6334,10160,"Source 3","2018-02-13T05:00:00.000Z"
6335,4945,"Source 3","2018-09-14T05:00:00.000Z"
6336,1153,"Source 4","2018-04-03T05:00:00.000Z"
6337,2933,"Source 3","2018-05-24T05:00:00.000Z"
6338,170,"Source 1","2019-01-04T05:00:00.000Z"
6339,7934,"Source 2","2019-10-14T05:00:00.000Z"
6340,5316,"Source 3","2019-03-03T05:00:00.000Z"
6341,730,"Source 2","2018-12-08T05:00:00.000Z"
6342,5375,"Source 1","2018-02-27T05:00:00.000Z"
6343,7571,"Source 4","2019-01-20T05:00:00.000Z"
6344,1422,"Source 2","2018-08-20T05:00:00.000Z"
6345,5721,"Source 2","2018-01-16T05:00:00.000Z"
6346,2140,"Source 1","2020-08-12T05:00:00.000Z"
6347,9458,"Source 5","2019-05-21T05:00:00.000Z"
6348,7659,"Source 3","2020-03-18T05:00:00.000Z"
6349,7915,"Source 1","2020-03-07T05:00:00.000Z"
6350,6739,"Source 4","2020-12-05T05:00:00.000Z"
6351,2746,"Source 3","2020-04-01T05:00:00.000Z"
6352,3141,"Source 4","2018-01-08T05:00:00.000Z"
6353,6664,"Source 5","2018-02-11T05:00:00.000Z"
6354,10692,"Source 4","2018-07-19T05:00:00.000Z"
6355,2503,"Source 3","2018-12-10T05:00:00.000Z"
6356,4901,"Source 2","2019-12-24T05:00:00.000Z"
6357,11233,"Source 4","2019-10-29T05:00:00.000Z"
6358,7137,"Source 4","2019-12-25T05:00:00.000Z"
6359,4453,"Source 5","2020-09-05T05:00:00.000Z"
6360,1385,"Source 1","2020-08-27T05:00:00.000Z"
6361,6190,"Source 1","2019-12-22T05:00:00.000Z"
6362,5369,"Source 3","2019-11-22T05:00:00.000Z"
6363,5731,"Source 4","2018-06-24T05:00:00.000Z"
6364,4717,"Source 1","2019-04-03T05:00:00.000Z"
6365,10847,"Source 4","2020-03-01T05:00:00.000Z"
6366,9240,"Source 5","2020-05-09T05:00:00.000Z"
6367,4690,"Source 1","2019-12-01T05:00:00.000Z"
6368,8467,"Source 5","2018-09-16T05:00:00.000Z"
6369,8686,"Source 4","2019-11-20T05:00:00.000Z"
6370,2434,"Source 3","2020-10-22T05:00:00.000Z"
6371,6608,"Source 2","2020-06-19T05:00:00.000Z"
6372,5221,"Source 2","2020-08-15T05:00:00.000Z"
6373,10090,"Source 4","2020-03-17T05:00:00.000Z"
6374,10084,"Source 3","2019-10-08T05:00:00.000Z"
6375,3418,"Source 2","2020-02-11T05:00:00.000Z"
6376,9913,"Source 5","2018-07-18T05:00:00.000Z"
6377,3821,"Source 3","2018-11-03T05:00:00.000Z"
6378,9911,"Source 5","2018-10-14T05:00:00.000Z"
6379,2816,"Source 5","2018-03-04T05:00:00.000Z"
6380,9811,"Source 5","2020-05-24T05:00:00.000Z"
6381,6319,"Source 5","2020-02-25T05:00:00.000Z"
6382,5545,"Source 1","2018-10-20T05:00:00.000Z"
6383,5074,"Source 1","2020-02-01T05:00:00.000Z"
6384,3518,"Source 1","2020-04-25T05:00:00.000Z"
6385,2885,"Source 2","2018-03-11T05:00:00.000Z"
6386,406,"Source 2","2018-01-14T05:00:00.000Z"
6387,8871,"Source 5","2020-02-29T05:00:00.000Z"
6388,3534,"Source 1","2018-08-11T05:00:00.000Z"
6389,2740,"Source 5","2019-08-15T05:00:00.000Z"
6390,11011,"Source 5","2018-03-13T05:00:00.000Z"
6391,5492,"Source 2","2019-04-14T05:00:00.000Z"
6392,10362,"Source 1","2018-06-19T05:00:00.000Z"
6393,8379,"Source 5","2018-11-06T05:00:00.000Z"
6394,2715,"Source 1","2018-07-16T05:00:00.000Z"
6395,6344,"Source 5","2020-05-08T05:00:00.000Z"
6396,10385,"Source 3","2018-11-12T05:00:00.000Z"
6397,2666,"Source 5","2020-03-26T05:00:00.000Z"
6398,10469,"Source 1","2019-03-29T05:00:00.000Z"
6399,3363,"Source 3","2019-08-19T05:00:00.000Z"
6400,6697,"Source 5","2018-08-28T05:00:00.000Z"
6401,7967,"Source 1","2020-07-22T05:00:00.000Z"
6402,3663,"Source 1","2018-03-09T05:00:00.000Z"
6403,3886,"Source 1","2019-04-13T05:00:00.000Z"
6404,10991,"Source 4","2019-01-08T05:00:00.000Z"
6405,3318,"Source 1","2018-03-27T05:00:00.000Z"
6406,5780,"Source 1","2020-04-15T05:00:00.000Z"
6407,7429,"Source 4","2019-09-01T05:00:00.000Z"
6408,7619,"Source 1","2019-02-12T05:00:00.000Z"
6409,5142,"Source 3","2018-06-19T05:00:00.000Z"
6410,2406,"Source 2","2020-11-14T05:00:00.000Z"
6411,8908,"Source 1","2020-03-02T05:00:00.000Z"
6412,4428,"Source 1","2020-09-11T05:00:00.000Z"
6413,9533,"Source 5","2020-06-17T05:00:00.000Z"
6414,4790,"Source 1","2019-11-09T05:00:00.000Z"
6415,3622,"Source 2","2019-11-23T05:00:00.000Z"
6416,9165,"Source 5","2018-04-19T05:00:00.000Z"
6417,9464,"Source 2","2019-04-14T05:00:00.000Z"
6418,7725,"Source 5","2018-11-13T05:00:00.000Z"
6419,9431,"Source 2","2018-06-14T05:00:00.000Z"
6420,9792,"Source 2","2019-04-30T05:00:00.000Z"
6421,11960,"Source 4","2019-11-11T05:00:00.000Z"
6422,1743,"Source 2","2019-02-08T05:00:00.000Z"
6423,9144,"Source 5","2019-03-22T05:00:00.000Z"
6424,9499,"Source 4","2019-06-06T05:00:00.000Z"
6425,6253,"Source 4","2020-08-28T05:00:00.000Z"
6426,2952,"Source 1","2018-08-30T05:00:00.000Z"
6427,6003,"Source 4","2019-11-13T05:00:00.000Z"
6428,1758,"Source 2","2018-08-13T05:00:00.000Z"
6429,7031,"Source 4","2020-05-18T05:00:00.000Z"
6430,10081,"Source 3","2019-05-03T05:00:00.000Z"
6431,10841,"Source 1","2018-11-30T05:00:00.000Z"
6432,6398,"Source 1","2020-01-09T05:00:00.000Z"
6433,5503,"Source 1","2020-08-04T05:00:00.000Z"
6434,9001,"Source 3","2018-07-12T05:00:00.000Z"
6435,5342,"Source 2","2018-02-15T05:00:00.000Z"
6436,11273,"Source 2","2019-10-20T05:00:00.000Z"
6437,1819,"Source 5","2019-06-25T05:00:00.000Z"
6438,11998,"Source 5","2018-07-29T05:00:00.000Z"
6439,1533,"Source 5","2018-06-02T05:00:00.000Z"
6440,4588,"Source 3","2020-09-17T05:00:00.000Z"
6441,8863,"Source 2","2020-12-18T05:00:00.000Z"
6442,10858,"Source 3","2019-12-18T05:00:00.000Z"
6443,134,"Source 1","2020-08-24T05:00:00.000Z"
6444,7639,"Source 4","2018-09-17T05:00:00.000Z"
6445,11115,"Source 5","2020-02-22T05:00:00.000Z"
6446,2985,"Source 3","2019-11-27T05:00:00.000Z"
6447,5469,"Source 5","2020-06-17T05:00:00.000Z"
6448,3628,"Source 2","2020-01-02T05:00:00.000Z"
6449,11812,"Source 5","2020-02-09T05:00:00.000Z"
6450,1377,"Source 5","2018-06-17T05:00:00.000Z"
6451,6337,"Source 1","2020-01-13T05:00:00.000Z"
6452,8174,"Source 4","2019-03-10T05:00:00.000Z"
6453,7152,"Source 3","2018-03-17T05:00:00.000Z"
6454,9268,"Source 2","2019-05-02T05:00:00.000Z"
6455,7935,"Source 4","2018-11-24T05:00:00.000Z"
6456,6392,"Source 2","2020-06-07T05:00:00.000Z"
6457,4380,"Source 4","2019-02-17T05:00:00.000Z"
6458,1687,"Source 3","2020-01-03T05:00:00.000Z"
6459,4280,"Source 2","2019-03-19T05:00:00.000Z"
6460,8317,"Source 2","2019-09-17T05:00:00.000Z"
6461,6286,"Source 5","2020-02-04T05:00:00.000Z"
6462,3577,"Source 1","2020-03-26T05:00:00.000Z"
6463,8119,"Source 5","2019-01-08T05:00:00.000Z"
6464,5625,"Source 5","2019-04-03T05:00:00.000Z"
6465,7788,"Source 4","2020-07-03T05:00:00.000Z"
6466,4280,"Source 5","2020-10-18T05:00:00.000Z"
6467,10401,"Source 4","2020-07-05T05:00:00.000Z"
6468,3329,"Source 4","2018-11-19T05:00:00.000Z"
6469,5587,"Source 3","2018-06-24T05:00:00.000Z"
6470,7620,"Source 3","2020-09-02T05:00:00.000Z"
6471,7102,"Source 1","2018-02-18T05:00:00.000Z"
6472,8663,"Source 5","2020-12-06T05:00:00.000Z"
6473,9627,"Source 3","2018-05-07T05:00:00.000Z"
6474,11016,"Source 3","2020-10-18T05:00:00.000Z"
6475,9534,"Source 2","2020-03-08T05:00:00.000Z"
6476,5308,"Source 1","2018-12-08T05:00:00.000Z"
6477,11742,"Source 3","2019-09-29T05:00:00.000Z"
6478,6659,"Source 4","2019-03-19T05:00:00.000Z"
6479,8346,"Source 2","2020-12-15T05:00:00.000Z"
6480,3316,"Source 1","2020-01-14T05:00:00.000Z"
6481,8272,"Source 2","2018-02-10T05:00:00.000Z"
6482,3749,"Source 2","2019-09-17T05:00:00.000Z"
6483,6919,"Source 4","2020-11-10T05:00:00.000Z"
6484,10249,"Source 2","2020-09-19T05:00:00.000Z"
6485,5413,"Source 5","2018-09-08T05:00:00.000Z"
6486,6688,"Source 2","2018-10-14T05:00:00.000Z"
6487,10563,"Source 5","2019-04-16T05:00:00.000Z"
6488,5438,"Source 4","2018-01-21T05:00:00.000Z"
6489,4068,"Source 3","2018-02-16T05:00:00.000Z"
6490,7824,"Source 5","2020-01-25T05:00:00.000Z"
6491,9359,"Source 3","2020-02-02T05:00:00.000Z"
6492,10608,"Source 5","2018-01-10T05:00:00.000Z"
6493,1975,"Source 5","2018-03-06T05:00:00.000Z"
6494,10238,"Source 4","2020-08-28T05:00:00.000Z"
6495,4386,"Source 1","2018-05-05T05:00:00.000Z"
6496,6904,"Source 3","2019-07-11T05:00:00.000Z"
6497,8309,"Source 1","2020-09-11T05:00:00.000Z"
6498,10561,"Source 1","2020-05-09T05:00:00.000Z"
6499,3632,"Source 5","2019-07-12T05:00:00.000Z"
6500,7677,"Source 5","2019-08-12T05:00:00.000Z"
6501,7875,"Source 2","2018-03-01T05:00:00.000Z"
6502,11429,"Source 2","2020-08-29T05:00:00.000Z"
6503,11090,"Source 3","2020-12-30T05:00:00.000Z"
6504,986,"Source 5","2019-07-27T05:00:00.000Z"
6505,7188,"Source 5","2019-08-21T05:00:00.000Z"
6506,11376,"Source 1","2019-08-08T05:00:00.000Z"
6507,2193,"Source 2","2018-07-14T05:00:00.000Z"
6508,141,"Source 5","2020-07-03T05:00:00.000Z"
6509,7902,"Source 3","2020-11-22T05:00:00.000Z"
6510,5934,"Source 5","2018-04-06T05:00:00.000Z"
6511,10590,"Source 3","2018-01-04T05:00:00.000Z"
6512,2730,"Source 1","2019-08-30T05:00:00.000Z"
6513,8017,"Source 5","2020-01-22T05:00:00.000Z"
6514,4287,"Source 4","2018-10-25T05:00:00.000Z"
6515,8251,"Source 3","2020-08-01T05:00:00.000Z"
6516,1761,"Source 4","2019-11-03T05:00:00.000Z"
6517,1142,"Source 1","2018-08-01T05:00:00.000Z"
6518,5317,"Source 5","2019-08-24T05:00:00.000Z"
6519,10748,"Source 3","2019-01-18T05:00:00.000Z"
6520,4157,"Source 3","2018-05-07T05:00:00.000Z"
6521,8154,"Source 1","2020-09-01T05:00:00.000Z"
6522,1601,"Source 5","2019-02-20T05:00:00.000Z"
6523,8845,"Source 3","2019-02-12T05:00:00.000Z"
6524,6597,"Source 4","2018-03-01T05:00:00.000Z"
6525,7847,"Source 1","2020-07-29T05:00:00.000Z"
6526,3609,"Source 1","2019-07-02T05:00:00.000Z"
6527,8506,"Source 4","2018-09-30T05:00:00.000Z"
6528,6116,"Source 1","2019-06-19T05:00:00.000Z"
6529,5779,"Source 1","2019-01-31T05:00:00.000Z"
