ProjectKey,Name,CustomerKey,Description,Status,StartDate,EndDate
10417,Project name 10417,3541,House-cleaning products,Presales,2020-11-26T05:00:00.000Z,2021-03-18T05:00:00.000Z
10418,Project name 10418,4081,Fruits,Closed,2019-05-09T05:00:00.000Z,2019-12-04T05:00:00.000Z
10419,Project name 10419,4285,Detergents,Cancelled,2018-02-08T05:00:00.000Z,2018-05-08T05:00:00.000Z
10420,Project name 10420,60,Tomato sauce,Presales,2020-09-15T05:00:00.000Z,2020-10-17T05:00:00.000Z
10421,Project name 10421,3513,Brown rice,Presales,2020-12-31T05:00:00.000Z,2021-03-22T05:00:00.000Z
10422,Project name 10422,2566,Bread,Cancelled,2019-09-22T05:00:00.000Z,2019-10-08T05:00:00.000Z
10423,Project name 10423,1623,Alcoholic beverages,Closed,2018-02-08T05:00:00.000Z,2018-07-02T05:00:00.000Z
10424,Project name 10424,5,Housewares,Presales,2020-06-26T05:00:00.000Z,2020-12-07T05:00:00.000Z
10425,Project name 10425,988,Pet foods,Closed,2018-07-22T05:00:00.000Z,2018-09-02T05:00:00.000Z
10426,Project name 10426,122,Chicken,Closed,2018-03-04T05:00:00.000Z,2018-09-03T05:00:00.000Z
10427,Project name 10427,4434,Canned Goods,Active,2020-11-06T05:00:00.000Z,2021-01-18T05:00:00.000Z
10428,Project name 10428,1244,Candies,Presales,2020-12-09T05:00:00.000Z,2021-01-24T05:00:00.000Z
10429,Project name 10429,4161,Diet foods,Presales,2020-10-01T05:00:00.000Z,2021-04-29T05:00:00.000Z
10430,Project name 10430,1359,Tea,Cancelled,2019-07-30T05:00:00.000Z,2019-10-28T05:00:00.000Z
10431,Project name 10431,4087,Diet foods,Cancelled,2018-12-28T05:00:00.000Z,2019-03-11T05:00:00.000Z
10432,Project name 10432,2898,Flowers,Presales,2020-07-21T05:00:00.000Z,2020-11-23T05:00:00.000Z
10433,Project name 10433,2816,Baby food,Closed,2020-04-07T05:00:00.000Z,2020-08-07T05:00:00.000Z
10434,Project name 10434,3706,Condiments,Active,2020-01-29T05:00:00.000Z,2020-07-21T05:00:00.000Z
10435,Project name 10435,729,Flour,Active,2020-06-17T05:00:00.000Z,2020-07-13T05:00:00.000Z
10436,Project name 10436,4591,Vegetables,Cancelled,2018-04-21T05:00:00.000Z,2018-07-31T05:00:00.000Z
10437,Project name 10437,4909,Housewares,Active,2020-08-07T05:00:00.000Z,2020-11-17T05:00:00.000Z
10438,Project name 10438,3588,Paper Goods,Closed,2018-05-17T05:00:00.000Z,2018-10-29T05:00:00.000Z
10439,Project name 10439,854,Decorations,Closed,2019-07-22T05:00:00.000Z,2019-09-29T05:00:00.000Z
10440,Project name 10440,1915,House-cleaning products,Presales,2020-12-21T05:00:00.000Z,2021-05-12T05:00:00.000Z
10441,Project name 10441,3819,Baby food,Cancelled,2020-01-22T05:00:00.000Z,2020-02-23T05:00:00.000Z
10442,Project name 10442,3400,Pasta,Closed,2020-02-22T05:00:00.000Z,2020-02-26T05:00:00.000Z
10443,Project name 10443,3108,Toys,Presales,2020-07-16T05:00:00.000Z,2020-10-29T05:00:00.000Z
10444,Project name 10444,2389,Dairy,Active,2020-11-12T05:00:00.000Z,2021-05-20T05:00:00.000Z
10445,Project name 10445,3890,Seafood,Closed,2018-10-17T05:00:00.000Z,2019-05-18T05:00:00.000Z
10446,Project name 10446,2351,Brown rice,Cancelled,2020-03-04T05:00:00.000Z,2020-05-16T05:00:00.000Z
10447,Project name 10447,3060,Vegetables,Active,2020-10-19T05:00:00.000Z,2021-02-20T05:00:00.000Z
10448,Project name 10448,263,Alcoholic beverages,Closed,2018-03-28T05:00:00.000Z,2018-08-19T05:00:00.000Z
10449,Project name 10449,584,Bakery products,Presales,2020-11-03T05:00:00.000Z,2021-04-03T05:00:00.000Z
10450,Project name 10450,4041,Flour,Cancelled,2019-07-01T05:00:00.000Z,2020-01-11T05:00:00.000Z
10451,Project name 10451,2124,Toys,Presales,2020-12-24T05:00:00.000Z,2021-01-05T05:00:00.000Z
10452,Project name 10452,2592,Salmon,Active,2020-01-03T05:00:00.000Z,2020-05-22T05:00:00.000Z
10453,Project name 10453,841,Seafood,Cancelled,2020-04-03T05:00:00.000Z,2020-04-29T05:00:00.000Z
10454,Project name 10454,1259,Canned Goods,Presales,2020-10-09T05:00:00.000Z,2021-04-22T05:00:00.000Z
10455,Project name 10455,4809,Snack foods,Presales,2020-06-07T05:00:00.000Z,2020-10-04T05:00:00.000Z
10456,Project name 10456,4663,Cosmetics,Active,2020-06-21T05:00:00.000Z,2020-11-16T05:00:00.000Z
10457,Project name 10457,707,Cosmetics,Cancelled,2018-09-03T05:00:00.000Z,2019-01-29T05:00:00.000Z
10458,Project name 10458,3183,Salmon,Presales,2020-07-14T05:00:00.000Z,2020-10-20T05:00:00.000Z
10459,Project name 10459,1354,Seafood,Active,2020-09-16T05:00:00.000Z,2020-09-25T05:00:00.000Z
10460,Project name 10460,573,Cosmetics,Closed,2019-11-10T05:00:00.000Z,2020-02-10T05:00:00.000Z
10461,Project name 10461,1012,Snack foods,Presales,2020-07-26T05:00:00.000Z,2020-10-18T05:00:00.000Z
10462,Project name 10462,4295,Candies,Presales,2020-12-21T05:00:00.000Z,2021-02-20T05:00:00.000Z
10463,Project name 10463,3090,Olive oil,Presales,2020-09-27T05:00:00.000Z,2020-12-28T05:00:00.000Z
10464,Project name 10464,905,Ground turkey,Closed,2019-05-10T05:00:00.000Z,2019-08-21T05:00:00.000Z
10465,Project name 10465,1418,Cheese,Closed,2019-01-08T05:00:00.000Z,2019-07-26T05:00:00.000Z
10466,Project name 10466,4737,Diet foods,Cancelled,2018-01-05T05:00:00.000Z,2018-07-30T05:00:00.000Z
10467,Project name 10467,889,Decorations,Active,2020-01-07T05:00:00.000Z,2020-08-07T05:00:00.000Z
10468,Project name 10468,1280,Nonalcoholic beverages,Cancelled,2020-10-06T05:00:00.000Z,2020-11-16T05:00:00.000Z
10469,Project name 10469,3252,Brown rice,Active,2020-11-30T05:00:00.000Z,2021-04-27T05:00:00.000Z
10470,Project name 10470,3988,Eggs,Presales,2020-09-07T05:00:00.000Z,2021-01-12T05:00:00.000Z
10471,Project name 10471,1785,Baby-care,Presales,2020-08-15T05:00:00.000Z,2020-10-12T05:00:00.000Z
10472,Project name 10472,606,Baby food,Active,2020-06-22T05:00:00.000Z,2020-08-26T05:00:00.000Z
10473,Project name 10473,2234,Decorations,Presales,2020-10-19T05:00:00.000Z,2021-02-28T05:00:00.000Z
10474,Project name 10474,1604,Fruits,Active,2020-12-16T05:00:00.000Z,2021-05-15T05:00:00.000Z
10475,Project name 10475,836,Toys,Active,2020-08-28T05:00:00.000Z,2021-03-09T05:00:00.000Z
10476,Project name 10476,4073,Ground turkey,Presales,2020-06-29T05:00:00.000Z,2020-11-20T05:00:00.000Z
10477,Project name 10477,4461,Seafood,Closed,2018-08-24T05:00:00.000Z,2019-03-07T05:00:00.000Z
10478,Project name 10478,1685,Cereals,Presales,2020-08-22T05:00:00.000Z,2020-09-13T05:00:00.000Z
10479,Project name 10479,953,Detergents,Closed,2019-04-10T05:00:00.000Z,2019-06-13T05:00:00.000Z
10480,Project name 10480,2697,Poultry,Presales,2020-09-08T05:00:00.000Z,2020-12-10T05:00:00.000Z
10481,Project name 10481,3185,Nonalcoholic beverages,Cancelled,2018-03-09T05:00:00.000Z,2018-05-27T05:00:00.000Z
10482,Project name 10482,2071,Sauces,Active,2020-01-10T05:00:00.000Z,2020-04-05T05:00:00.000Z
10483,Project name 10483,3927,Mustard,Cancelled,2018-07-23T05:00:00.000Z,2018-10-21T05:00:00.000Z
10484,Project name 10484,1945,Canned Goods,Closed,2019-11-07T05:00:00.000Z,2020-04-15T05:00:00.000Z
10485,Project name 10485,1770,Personal Care,Presales,2020-07-25T05:00:00.000Z,2020-09-09T05:00:00.000Z
10486,Project name 10486,48,Baby food,Active,2020-10-31T05:00:00.000Z,2020-11-23T05:00:00.000Z
10487,Project name 10487,723,Personal Care,Cancelled,2020-01-22T05:00:00.000Z,2020-07-18T05:00:00.000Z
10488,Project name 10488,2440,Detergents,Closed,2018-12-03T05:00:00.000Z,2018-12-30T05:00:00.000Z
10489,Project name 10489,4115,Cheese,Active,2020-04-09T05:00:00.000Z,2020-06-23T05:00:00.000Z
10490,Project name 10490,4899,Mustard,Cancelled,2018-05-26T05:00:00.000Z,2018-05-31T05:00:00.000Z
10491,Project name 10491,2304,Salmon,Closed,2020-03-30T05:00:00.000Z,2020-05-18T05:00:00.000Z
10492,Project name 10492,3528,Eggs,Active,2019-12-14T05:00:00.000Z,2020-03-18T05:00:00.000Z
10493,Project name 10493,2229,Poultry,Presales,2020-08-05T05:00:00.000Z,2020-11-21T05:00:00.000Z
10494,Project name 10494,933,Detergents,Closed,2019-02-03T05:00:00.000Z,2019-06-03T05:00:00.000Z
10495,Project name 10495,1162,Nonalcoholic beverages,Cancelled,2020-04-04T05:00:00.000Z,2020-08-12T05:00:00.000Z
10496,Project name 10496,1074,Pet foods,Active,2020-05-06T05:00:00.000Z,2020-11-25T05:00:00.000Z
10497,Project name 10497,4795,Detergents,Closed,2019-02-09T05:00:00.000Z,2019-02-17T05:00:00.000Z
10498,Project name 10498,2046,Meat,Cancelled,2019-08-16T05:00:00.000Z,2019-11-16T05:00:00.000Z
10499,Project name 10499,1487,Bread,Cancelled,2019-10-11T05:00:00.000Z,2020-02-03T05:00:00.000Z
10500,Project name 10500,4127,Coffee,Active,2019-12-07T05:00:00.000Z,2020-03-03T05:00:00.000Z
10501,Project name 10501,3221,Housewares,Active,2020-03-12T05:00:00.000Z,2020-03-16T05:00:00.000Z
10502,Project name 10502,4296,Cereals,Active,2019-12-15T05:00:00.000Z,2020-02-25T05:00:00.000Z
10503,Project name 10503,4684,Olive oil,Presales,2020-07-20T05:00:00.000Z,2020-11-20T05:00:00.000Z
10504,Project name 10504,2214,Brown rice,Closed,2020-05-18T05:00:00.000Z,2020-10-23T05:00:00.000Z
10505,Project name 10505,436,House-cleaning products,Cancelled,2020-03-26T05:00:00.000Z,2020-08-31T05:00:00.000Z
10506,Project name 10506,4491,Grooming products,Presales,2020-09-11T05:00:00.000Z,2020-09-27T05:00:00.000Z
10507,Project name 10507,2016,Bottled waters,Closed,2018-07-28T05:00:00.000Z,2018-12-24T05:00:00.000Z
10508,Project name 10508,3745,Baby food,Active,2020-11-14T05:00:00.000Z,2021-05-15T05:00:00.000Z
10509,Project name 10509,1740,Bottled waters,Presales,2020-11-30T05:00:00.000Z,2021-05-12T05:00:00.000Z
10510,Project name 10510,364,Vegetables,Active,2020-08-25T05:00:00.000Z,2020-11-07T05:00:00.000Z
10511,Project name 10511,4092,Ground turkey,Presales,2020-06-27T05:00:00.000Z,2020-12-29T05:00:00.000Z
10512,Project name 10512,2132,Pet foods,Cancelled,2019-05-31T05:00:00.000Z,2019-11-25T05:00:00.000Z
10513,Project name 10513,2262,Personal hygiene,Presales,2020-12-15T05:00:00.000Z,2021-03-07T05:00:00.000Z
10514,Project name 10514,4336,Flowers,Active,2020-03-26T05:00:00.000Z,2020-07-31T05:00:00.000Z
10515,Project name 10515,1399,Bakery products,Presales,2020-07-27T05:00:00.000Z,2020-09-26T05:00:00.000Z
10516,Project name 10516,3865,Pet foods,Active,2020-11-17T05:00:00.000Z,2020-12-02T05:00:00.000Z
10517,Project name 10517,4116,Hygiene products,Presales,2020-08-06T05:00:00.000Z,2020-09-17T05:00:00.000Z
10518,Project name 10518,3377,Olive oil,Active,2020-06-18T05:00:00.000Z,2020-12-23T05:00:00.000Z
10519,Project name 10519,1432,White rice,Presales,2020-07-14T05:00:00.000Z,2020-10-15T05:00:00.000Z
10520,Project name 10520,3757,Flour,Presales,2020-11-21T05:00:00.000Z,2021-05-13T05:00:00.000Z
10521,Project name 10521,1047,Condiments,Cancelled,2018-04-02T05:00:00.000Z,2018-09-04T05:00:00.000Z
10522,Project name 10522,33,Cosmetics,Cancelled,2020-10-29T05:00:00.000Z,2020-11-23T05:00:00.000Z
10523,Project name 10523,735,Tea,Cancelled,2018-12-06T05:00:00.000Z,2019-01-09T05:00:00.000Z
10524,Project name 10524,3813,Eggs,Closed,2018-04-02T05:00:00.000Z,2018-11-03T05:00:00.000Z
10525,Project name 10525,1435,Bottled waters,Active,2020-05-31T05:00:00.000Z,2020-08-16T05:00:00.000Z
10526,Project name 10526,1328,Dairy,Cancelled,2018-04-18T05:00:00.000Z,2018-09-08T05:00:00.000Z
10527,Project name 10527,4857,Grooming products,Presales,2020-12-21T05:00:00.000Z,2021-07-17T05:00:00.000Z
10528,Project name 10528,2050,Cosmetics,Cancelled,2019-09-28T05:00:00.000Z,2020-04-02T05:00:00.000Z
10529,Project name 10529,3286,Dishware,Cancelled,2019-10-19T05:00:00.000Z,2020-02-26T05:00:00.000Z
10530,Project name 10530,4809,Bread,Cancelled,2019-11-21T05:00:00.000Z,2020-05-05T05:00:00.000Z
10531,Project name 10531,1834,Cheese,Presales,2020-12-31T05:00:00.000Z,2021-06-18T05:00:00.000Z
10532,Project name 10532,3646,Meat,Active,2020-10-11T05:00:00.000Z,2021-02-28T05:00:00.000Z
10533,Project name 10533,3698,Personal hygiene,Cancelled,2020-03-02T05:00:00.000Z,2020-08-10T05:00:00.000Z
10534,Project name 10534,3504,Dry Goods,Closed,2018-08-05T05:00:00.000Z,2018-08-19T05:00:00.000Z
10535,Project name 10535,4640,Sauces,Cancelled,2020-10-12T05:00:00.000Z,2021-04-23T05:00:00.000Z
10536,Project name 10536,2709,Personal Care,Closed,2019-11-25T05:00:00.000Z,2020-06-25T05:00:00.000Z
10537,Project name 10537,3665,Meat,Closed,2019-02-19T05:00:00.000Z,2019-09-25T05:00:00.000Z
10538,Project name 10538,330,Baby-care,Closed,2020-02-20T05:00:00.000Z,2020-03-25T05:00:00.000Z
10539,Project name 10539,1892,Detergents,Closed,2019-09-15T05:00:00.000Z,2019-11-08T05:00:00.000Z
10540,Project name 10540,2114,House-cleaning products,Active,2020-05-22T05:00:00.000Z,2020-09-06T05:00:00.000Z
10541,Project name 10541,2637,Tomato sauce,Closed,2019-06-12T05:00:00.000Z,2019-11-14T05:00:00.000Z
10542,Project name 10542,885,Housewares,Cancelled,2020-03-24T05:00:00.000Z,2020-09-25T05:00:00.000Z
10543,Project name 10543,4456,Pasta,Cancelled,2020-02-17T05:00:00.000Z,2020-08-05T05:00:00.000Z
10544,Project name 10544,3953,Chicken,Active,2020-05-21T05:00:00.000Z,2020-08-06T05:00:00.000Z
10545,Project name 10545,2188,Poultry,Active,2020-09-25T05:00:00.000Z,2021-01-25T05:00:00.000Z
10546,Project name 10546,2707,Ground turkey,Cancelled,2018-11-05T05:00:00.000Z,2019-01-06T05:00:00.000Z
10547,Project name 10547,3087,Vegetables,Active,2020-03-17T05:00:00.000Z,2020-09-16T05:00:00.000Z
10548,Project name 10548,2654,Baby-care,Active,2020-06-26T05:00:00.000Z,2020-07-11T05:00:00.000Z
10549,Project name 10549,4622,Hygiene products,Cancelled,2018-04-16T05:00:00.000Z,2018-10-18T05:00:00.000Z
10550,Project name 10550,786,Salmon,Closed,2018-07-10T05:00:00.000Z,2018-12-13T05:00:00.000Z
10551,Project name 10551,1911,Coffee,Cancelled,2020-12-15T05:00:00.000Z,2021-05-13T05:00:00.000Z
10552,Project name 10552,482,Ground turkey,Closed,2020-05-20T05:00:00.000Z,2020-10-11T05:00:00.000Z
10553,Project name 10553,1382,Detergents,Closed,2020-04-07T05:00:00.000Z,2020-07-20T05:00:00.000Z
10554,Project name 10554,2530,Mustard,Closed,2018-06-06T05:00:00.000Z,2018-10-18T05:00:00.000Z
10555,Project name 10555,4385,Poultry,Active,2019-12-31T05:00:00.000Z,2020-03-19T05:00:00.000Z
10556,Project name 10556,1073,Baby food,Cancelled,2018-07-03T05:00:00.000Z,2018-08-06T05:00:00.000Z
10557,Project name 10557,4622,Nonalcoholic beverages,Closed,2018-07-12T05:00:00.000Z,2019-01-21T05:00:00.000Z
10558,Project name 10558,1814,Ground turkey,Closed,2018-05-01T05:00:00.000Z,2018-08-18T05:00:00.000Z
10559,Project name 10559,2931,Alcoholic beverages,Active,2020-12-08T05:00:00.000Z,2021-03-16T05:00:00.000Z
10560,Project name 10560,2763,Fish,Active,2020-08-06T05:00:00.000Z,2021-03-07T05:00:00.000Z
10561,Project name 10561,4900,Frozen foods,Presales,2020-08-12T05:00:00.000Z,2021-03-18T05:00:00.000Z
10562,Project name 10562,1951,Personal hygiene,Cancelled,2018-07-20T05:00:00.000Z,2018-08-09T05:00:00.000Z
10563,Project name 10563,1173,Baby-care,Cancelled,2019-04-29T05:00:00.000Z,2019-06-27T05:00:00.000Z
10564,Project name 10564,1477,Grooming products,Cancelled,2018-08-28T05:00:00.000Z,2018-12-19T05:00:00.000Z
10565,Project name 10565,1617,Poultry,Closed,2020-03-09T05:00:00.000Z,2020-07-21T05:00:00.000Z
10566,Project name 10566,3405,Bread,Closed,2018-02-08T05:00:00.000Z,2018-02-28T05:00:00.000Z
10567,Project name 10567,3505,Olive oil,Closed,2018-07-09T05:00:00.000Z,2018-10-23T05:00:00.000Z
10568,Project name 10568,3788,Canned Goods,Presales,2020-07-26T05:00:00.000Z,2020-08-27T05:00:00.000Z
10569,Project name 10569,1357,Snack foods,Cancelled,2019-03-30T05:00:00.000Z,2019-08-06T05:00:00.000Z
10570,Project name 10570,117,Bread,Closed,2018-02-24T05:00:00.000Z,2018-07-04T05:00:00.000Z
10571,Project name 10571,4485,Toys,Presales,2020-10-25T05:00:00.000Z,2021-05-30T05:00:00.000Z
10572,Project name 10572,1931,Cheese,Active,2020-01-25T05:00:00.000Z,2020-07-28T05:00:00.000Z
10573,Project name 10573,3699,Cereals,Presales,2020-10-26T05:00:00.000Z,2021-06-01T05:00:00.000Z
10574,Project name 10574,4178,Meat,Closed,2018-02-13T05:00:00.000Z,2018-04-20T05:00:00.000Z
10575,Project name 10575,836,Toys,Cancelled,2020-08-16T05:00:00.000Z,2020-08-17T05:00:00.000Z
10576,Project name 10576,3635,Medicines,Closed,2020-04-29T05:00:00.000Z,2020-10-18T05:00:00.000Z
10577,Project name 10577,1042,Mustard,Active,2020-08-07T05:00:00.000Z,2020-11-23T05:00:00.000Z
10578,Project name 10578,1369,Meat,Cancelled,2019-07-06T05:00:00.000Z,2019-07-28T05:00:00.000Z
10579,Project name 10579,3269,Tea,Cancelled,2018-12-21T05:00:00.000Z,2019-07-15T05:00:00.000Z
10580,Project name 10580,2767,Sweets,Closed,2019-08-30T05:00:00.000Z,2019-10-01T05:00:00.000Z
10581,Project name 10581,2382,Bakery products,Closed,2019-07-27T05:00:00.000Z,2020-01-13T05:00:00.000Z
10582,Project name 10582,121,Personal hygiene,Closed,2018-11-26T05:00:00.000Z,2019-05-09T05:00:00.000Z
10583,Project name 10583,555,Snack foods,Active,2020-03-12T05:00:00.000Z,2020-04-30T05:00:00.000Z
10584,Project name 10584,4713,Frozen foods,Presales,2020-09-23T05:00:00.000Z,2020-11-25T05:00:00.000Z
10585,Project name 10585,3525,House-cleaning products,Cancelled,2019-05-24T05:00:00.000Z,2019-12-28T05:00:00.000Z
10586,Project name 10586,3499,House-cleaning products,Presales,2020-08-04T05:00:00.000Z,2020-08-28T05:00:00.000Z
10587,Project name 10587,814,Tea,Cancelled,2018-02-08T05:00:00.000Z,2018-08-22T05:00:00.000Z
10588,Project name 10588,1647,Detergents,Closed,2018-08-08T05:00:00.000Z,2019-01-28T05:00:00.000Z
10589,Project name 10589,1314,Poultry,Active,2020-07-24T05:00:00.000Z,2021-01-19T05:00:00.000Z
10590,Project name 10590,1176,Dry Goods,Cancelled,2019-11-28T05:00:00.000Z,2020-05-21T05:00:00.000Z
10591,Project name 10591,3439,Vegetables,Cancelled,2019-07-04T05:00:00.000Z,2019-09-09T05:00:00.000Z
10592,Project name 10592,4508,Personal hygiene,Closed,2019-07-14T05:00:00.000Z,2019-12-12T05:00:00.000Z
10593,Project name 10593,783,Toys,Cancelled,2019-09-23T05:00:00.000Z,2019-10-05T05:00:00.000Z
10594,Project name 10594,3111,Chicken,Active,2020-07-21T05:00:00.000Z,2020-09-18T05:00:00.000Z
10595,Project name 10595,2083,Chicken,Closed,2019-09-23T05:00:00.000Z,2020-02-19T05:00:00.000Z
10596,Project name 10596,3640,Mustard,Closed,2018-07-04T05:00:00.000Z,2018-11-29T05:00:00.000Z
10597,Project name 10597,4561,Snack foods,Active,2020-08-14T05:00:00.000Z,2021-02-05T05:00:00.000Z
10598,Project name 10598,4113,Fish,Closed,2019-12-15T05:00:00.000Z,2020-06-12T05:00:00.000Z
10599,Project name 10599,1652,Candies,Presales,2020-08-31T05:00:00.000Z,2021-04-03T05:00:00.000Z
10600,Project name 10600,4716,Dishware,Presales,2020-09-19T05:00:00.000Z,2021-02-19T05:00:00.000Z
10601,Project name 10601,2068,Baby-care,Cancelled,2018-05-18T05:00:00.000Z,2018-08-07T05:00:00.000Z
10602,Project name 10602,2740,Snack foods,Closed,2018-03-12T05:00:00.000Z,2018-06-20T05:00:00.000Z
10603,Project name 10603,39,Sweets,Presales,2020-12-30T05:00:00.000Z,2021-07-18T05:00:00.000Z
10604,Project name 10604,4864,House-cleaning products,Presales,2020-06-30T05:00:00.000Z,2020-12-31T05:00:00.000Z
10605,Project name 10605,848,Toys,Presales,2020-11-25T05:00:00.000Z,2021-03-09T05:00:00.000Z
10606,Project name 10606,703,Tea,Active,2020-09-25T05:00:00.000Z,2021-02-28T05:00:00.000Z
10607,Project name 10607,4052,Vegetables,Presales,2020-11-21T05:00:00.000Z,2021-02-24T05:00:00.000Z
10608,Project name 10608,1275,Nonalcoholic beverages,Closed,2019-07-05T05:00:00.000Z,2019-11-18T05:00:00.000Z
10609,Project name 10609,675,Nonalcoholic beverages,Active,2020-02-01T05:00:00.000Z,2020-07-15T05:00:00.000Z
10610,Project name 10610,2744,Medicines,Presales,2020-05-28T05:00:00.000Z,2020-07-27T05:00:00.000Z
10611,Project name 10611,2016,Medicines,Closed,2018-01-19T05:00:00.000Z,2018-04-12T05:00:00.000Z
10612,Project name 10612,875,Paper Goods,Cancelled,2018-11-20T05:00:00.000Z,2019-03-19T05:00:00.000Z
10613,Project name 10613,803,Chicken,Closed,2019-11-28T05:00:00.000Z,2020-03-27T05:00:00.000Z
10614,Project name 10614,4128,Bread,Cancelled,2019-12-30T05:00:00.000Z,2020-05-26T05:00:00.000Z
10615,Project name 10615,4778,Bread,Presales,2020-10-16T05:00:00.000Z,2021-01-17T05:00:00.000Z
10616,Project name 10616,3963,Candies,Closed,2019-08-24T05:00:00.000Z,2019-10-12T05:00:00.000Z
10617,Project name 10617,1817,Brown rice,Closed,2018-12-10T05:00:00.000Z,2019-06-07T05:00:00.000Z
10618,Project name 10618,1891,Baby-care,Closed,2019-09-05T05:00:00.000Z,2019-12-26T05:00:00.000Z
10619,Project name 10619,2488,Toys,Closed,2019-10-25T05:00:00.000Z,2019-12-12T05:00:00.000Z
10620,Project name 10620,4474,Fish,Presales,2020-10-29T05:00:00.000Z,2021-04-18T05:00:00.000Z
10621,Project name 10621,698,Flour,Presales,2020-10-19T05:00:00.000Z,2021-05-17T05:00:00.000Z
10622,Project name 10622,67,Cereals,Closed,2020-01-22T05:00:00.000Z,2020-06-26T05:00:00.000Z
10623,Project name 10623,2934,Personal Care,Presales,2020-06-06T05:00:00.000Z,2020-12-12T05:00:00.000Z
10624,Project name 10624,1532,Decorations,Active,2020-05-22T05:00:00.000Z,2020-10-03T05:00:00.000Z
10625,Project name 10625,12,Baby-care,Closed,2019-10-11T05:00:00.000Z,2019-12-13T05:00:00.000Z
10626,Project name 10626,106,Snack foods,Cancelled,2018-07-23T05:00:00.000Z,2018-09-16T05:00:00.000Z
10627,Project name 10627,435,Bakery products,Cancelled,2020-02-14T05:00:00.000Z,2020-02-19T05:00:00.000Z
10628,Project name 10628,1474,Detergents,Presales,2020-07-25T05:00:00.000Z,2021-02-17T05:00:00.000Z
